gain	117	0	-110.67
gain	0	118	-113.60
gain	118	0	-113.62
gain	0	119	-113.27
gain	119	0	-112.88
gain	0	120	-92.56
gain	120	0	-92.24
gain	0	121	-107.00
gain	121	0	-106.92
gain	0	122	-98.06
gain	122	0	-99.72
gain	0	123	-103.80
gain	123	0	-104.40
gain	0	124	-101.01
gain	124	0	-100.11
gain	0	125	-104.98
gain	125	0	-109.79
gain	0	126	-99.49
gain	126	0	-106.60
gain	0	127	-103.05
gain	127	0	-106.14
gain	0	128	-103.60
gain	128	0	-103.36
gain	0	129	-105.29
gain	129	0	-111.48
gain	0	130	-108.50
gain	130	0	-110.70
gain	0	131	-107.67
gain	131	0	-104.72
gain	0	132	-114.51
gain	132	0	-114.09
gain	0	133	-110.90
gain	133	0	-112.28
gain	0	134	-113.24
gain	134	0	-116.85
gain	0	135	-99.46
gain	135	0	-98.65
gain	0	136	-99.94
gain	136	0	-98.22
gain	0	137	-91.58
gain	137	0	-94.40
gain	0	138	-97.93
gain	138	0	-98.35
gain	0	139	-105.66
gain	139	0	-107.23
gain	0	140	-96.91
gain	140	0	-98.52
gain	0	141	-97.83
gain	141	0	-101.43
gain	0	142	-106.16
gain	142	0	-109.35
gain	0	143	-103.36
gain	143	0	-106.43
gain	0	144	-105.35
gain	144	0	-109.62
gain	0	145	-102.42
gain	145	0	-104.24
gain	0	146	-110.55
gain	146	0	-115.09
gain	0	147	-102.02
gain	147	0	-104.62
gain	0	148	-110.12
gain	148	0	-113.24
gain	0	149	-112.87
gain	149	0	-113.03
gain	0	150	-102.30
gain	150	0	-103.94
gain	0	151	-98.62
gain	151	0	-96.96
gain	0	152	-103.60
gain	152	0	-107.33
gain	0	153	-91.82
gain	153	0	-97.57
gain	0	154	-102.69
gain	154	0	-105.07
gain	0	155	-104.88
gain	155	0	-104.86
gain	0	156	-98.93
gain	156	0	-98.50
gain	0	157	-105.71
gain	157	0	-108.13
gain	0	158	-100.92
gain	158	0	-104.14
gain	0	159	-103.78
gain	159	0	-101.61
gain	0	160	-103.79
gain	160	0	-104.98
gain	0	161	-106.81
gain	161	0	-108.94
gain	0	162	-113.08
gain	162	0	-112.92
gain	0	163	-117.75
gain	163	0	-120.58
gain	0	164	-116.11
gain	164	0	-118.70
gain	0	165	-102.53
gain	165	0	-101.10
gain	0	166	-100.37
gain	166	0	-104.39
gain	0	167	-106.70
gain	167	0	-111.38
gain	0	168	-104.95
gain	168	0	-108.30
gain	0	169	-101.51
gain	169	0	-102.20
gain	0	170	-109.63
gain	170	0	-110.76
gain	0	171	-105.94
gain	171	0	-106.92
gain	0	172	-106.14
gain	172	0	-105.84
gain	0	173	-109.54
gain	173	0	-114.28
gain	0	174	-112.66
gain	174	0	-113.18
gain	0	175	-113.15
gain	175	0	-114.88
gain	0	176	-107.46
gain	176	0	-108.71
gain	0	177	-111.89
gain	177	0	-108.89
gain	0	178	-111.70
gain	178	0	-114.82
gain	0	179	-108.05
gain	179	0	-107.41
gain	0	180	-108.84
gain	180	0	-109.84
gain	0	181	-101.99
gain	181	0	-105.67
gain	0	182	-106.68
gain	182	0	-105.31
gain	0	183	-100.31
gain	183	0	-99.96
gain	0	184	-103.25
gain	184	0	-107.13
gain	0	185	-103.33
gain	185	0	-102.70
gain	0	186	-107.99
gain	186	0	-104.85
gain	0	187	-110.26
gain	187	0	-107.44
gain	0	188	-108.91
gain	188	0	-109.69
gain	0	189	-112.27
gain	189	0	-111.46
gain	0	190	-104.19
gain	190	0	-107.27
gain	0	191	-107.80
gain	191	0	-109.06
gain	0	192	-115.13
gain	192	0	-117.25
gain	0	193	-116.05
gain	193	0	-115.38
gain	0	194	-117.40
gain	194	0	-118.47
gain	0	195	-105.05
gain	195	0	-109.77
gain	0	196	-106.08
gain	196	0	-108.05
gain	0	197	-104.39
gain	197	0	-106.59
gain	0	198	-107.38
gain	198	0	-112.96
gain	0	199	-105.98
gain	199	0	-106.76
gain	0	200	-109.86
gain	200	0	-112.71
gain	0	201	-106.26
gain	201	0	-104.43
gain	0	202	-108.78
gain	202	0	-109.03
gain	0	203	-116.45
gain	203	0	-118.59
gain	0	204	-107.79
gain	204	0	-107.36
gain	0	205	-114.81
gain	205	0	-116.57
gain	0	206	-107.80
gain	206	0	-109.88
gain	0	207	-114.06
gain	207	0	-116.27
gain	0	208	-113.60
gain	208	0	-111.61
gain	0	209	-113.88
gain	209	0	-116.74
gain	0	210	-106.54
gain	210	0	-105.11
gain	0	211	-109.26
gain	211	0	-108.08
gain	0	212	-107.67
gain	212	0	-111.56
gain	0	213	-103.60
gain	213	0	-104.55
gain	0	214	-109.47
gain	214	0	-112.81
gain	0	215	-107.93
gain	215	0	-103.99
gain	0	216	-108.71
gain	216	0	-108.91
gain	0	217	-111.70
gain	217	0	-108.28
gain	0	218	-111.38
gain	218	0	-112.69
gain	0	219	-111.35
gain	219	0	-116.54
gain	0	220	-116.87
gain	220	0	-119.76
gain	0	221	-110.16
gain	221	0	-111.29
gain	0	222	-120.75
gain	222	0	-119.68
gain	0	223	-111.13
gain	223	0	-112.08
gain	0	224	-123.96
gain	224	0	-126.44
gain	1	2	-59.22
gain	2	1	-58.17
gain	1	3	-67.42
gain	3	1	-62.32
gain	1	4	-85.28
gain	4	1	-85.50
gain	1	5	-90.65
gain	5	1	-88.84
gain	1	6	-94.79
gain	6	1	-94.98
gain	1	7	-98.13
gain	7	1	-95.43
gain	1	8	-96.56
gain	8	1	-93.09
gain	1	9	-103.59
gain	9	1	-99.31
gain	1	10	-109.03
gain	10	1	-105.81
gain	1	11	-105.30
gain	11	1	-100.06
gain	1	12	-108.45
gain	12	1	-103.25
gain	1	13	-110.57
gain	13	1	-110.55
gain	1	14	-110.73
gain	14	1	-106.49
gain	1	15	-72.61
gain	15	1	-66.92
gain	1	16	-55.16
gain	16	1	-50.27
gain	1	17	-67.72
gain	17	1	-62.40
gain	1	18	-78.85
gain	18	1	-77.26
gain	1	19	-77.11
gain	19	1	-75.47
gain	1	20	-90.65
gain	20	1	-86.92
gain	1	21	-94.48
gain	21	1	-89.04
gain	1	22	-94.99
gain	22	1	-90.06
gain	1	23	-99.12
gain	23	1	-95.33
gain	1	24	-104.95
gain	24	1	-101.39
gain	1	25	-103.81
gain	25	1	-99.02
gain	1	26	-104.27
gain	26	1	-101.62
gain	1	27	-111.85
gain	27	1	-108.10
gain	1	28	-110.27
gain	28	1	-104.59
gain	1	29	-115.67
gain	29	1	-116.38
gain	1	30	-74.28
gain	30	1	-71.04
gain	1	31	-71.69
gain	31	1	-64.93
gain	1	32	-74.53
gain	32	1	-73.26
gain	1	33	-79.85
gain	33	1	-76.18
gain	1	34	-87.43
gain	34	1	-79.24
gain	1	35	-90.28
gain	35	1	-86.88
gain	1	36	-99.42
gain	36	1	-96.66
gain	1	37	-94.65
gain	37	1	-90.24
gain	1	38	-97.63
gain	38	1	-94.34
gain	1	39	-101.45
gain	39	1	-96.86
gain	1	40	-105.06
gain	40	1	-99.97
gain	1	41	-105.70
gain	41	1	-100.41
gain	1	42	-114.12
gain	42	1	-112.49
gain	1	43	-106.82
gain	43	1	-102.62
gain	1	44	-114.91
gain	44	1	-107.78
gain	1	45	-80.69
gain	45	1	-80.48
gain	1	46	-78.05
gain	46	1	-74.67
gain	1	47	-78.26
gain	47	1	-69.83
gain	1	48	-86.10
gain	48	1	-85.80
gain	1	49	-88.54
gain	49	1	-90.23
gain	1	50	-90.23
gain	50	1	-84.89
gain	1	51	-92.61
gain	51	1	-89.10
gain	1	52	-96.24
gain	52	1	-93.93
gain	1	53	-105.93
gain	53	1	-98.40
gain	1	54	-100.80
gain	54	1	-94.28
gain	1	55	-104.19
gain	55	1	-97.45
gain	1	56	-110.19
gain	56	1	-108.91
gain	1	57	-108.05
gain	57	1	-99.64
gain	1	58	-109.72
gain	58	1	-105.71
gain	1	59	-114.78
gain	59	1	-111.19
gain	1	60	-84.64
gain	60	1	-79.90
gain	1	61	-88.05
gain	61	1	-82.74
gain	1	62	-94.37
gain	62	1	-91.21
gain	1	63	-90.47
gain	63	1	-83.24
gain	1	64	-94.92
gain	64	1	-88.21
gain	1	65	-95.08
gain	65	1	-91.01
gain	1	66	-100.44
gain	66	1	-98.20
gain	1	67	-105.24
gain	67	1	-99.45
gain	1	68	-100.74
gain	68	1	-97.08
gain	1	69	-108.67
gain	69	1	-104.32
gain	1	70	-111.32
gain	70	1	-112.31
gain	1	71	-101.88
gain	71	1	-99.36
gain	1	72	-106.13
gain	72	1	-98.57
gain	1	73	-111.36
gain	73	1	-110.66
gain	1	74	-111.50
gain	74	1	-109.05
gain	1	75	-95.41
gain	75	1	-90.24
gain	1	76	-82.29
gain	76	1	-77.30
gain	1	77	-95.76
gain	77	1	-92.41
gain	1	78	-90.98
gain	78	1	-87.03
gain	1	79	-97.64
gain	79	1	-91.48
gain	1	80	-101.75
gain	80	1	-101.33
gain	1	81	-100.11
gain	81	1	-93.40
gain	1	82	-105.54
gain	82	1	-98.53
gain	1	83	-105.08
gain	83	1	-99.01
gain	1	84	-105.46
gain	84	1	-100.70
gain	1	85	-103.07
gain	85	1	-94.53
gain	1	86	-109.78
gain	86	1	-105.23
gain	1	87	-110.35
gain	87	1	-106.75
gain	1	88	-113.77
gain	88	1	-108.89
gain	1	89	-113.68
gain	89	1	-109.98
gain	1	90	-96.67
gain	90	1	-95.95
gain	1	91	-96.26
gain	91	1	-94.20
gain	1	92	-94.16
gain	92	1	-91.54
gain	1	93	-97.16
gain	93	1	-94.24
gain	1	94	-104.34
gain	94	1	-92.73
gain	1	95	-95.99
gain	95	1	-93.11
gain	1	96	-97.85
gain	96	1	-92.04
gain	1	97	-109.92
gain	97	1	-105.94
gain	1	98	-107.94
gain	98	1	-103.20
gain	1	99	-103.86
gain	99	1	-99.59
gain	1	100	-107.32
gain	100	1	-105.18
gain	1	101	-103.38
gain	101	1	-95.97
gain	1	102	-111.64
gain	102	1	-103.87
gain	1	103	-116.62
gain	103	1	-113.53
gain	1	104	-114.47
gain	104	1	-111.91
gain	1	105	-98.48
gain	105	1	-95.65
gain	1	106	-97.25
gain	106	1	-94.70
gain	1	107	-108.50
gain	107	1	-104.24
gain	1	108	-95.15
gain	108	1	-90.60
gain	1	109	-98.23
gain	109	1	-92.43
gain	1	110	-100.60
gain	110	1	-98.89
gain	1	111	-100.43
gain	111	1	-100.96
gain	1	112	-95.99
gain	112	1	-90.71
gain	1	113	-103.61
gain	113	1	-98.35
gain	1	114	-103.74
gain	114	1	-97.03
gain	1	115	-108.98
gain	115	1	-104.03
gain	1	116	-115.85
gain	116	1	-114.57
gain	1	117	-115.04
gain	117	1	-109.25
gain	1	118	-116.45
gain	118	1	-111.37
gain	1	119	-112.70
gain	119	1	-107.22
gain	1	120	-101.58
gain	120	1	-96.16
gain	1	121	-99.94
gain	121	1	-94.76
gain	1	122	-100.78
gain	122	1	-97.34
gain	1	123	-103.28
gain	123	1	-98.78
gain	1	124	-103.89
gain	124	1	-97.89
gain	1	125	-104.25
gain	125	1	-103.96
gain	1	126	-101.01
gain	126	1	-103.02
gain	1	127	-108.72
gain	127	1	-106.71
gain	1	128	-110.09
gain	128	1	-104.75
gain	1	129	-109.11
gain	129	1	-110.20
gain	1	130	-102.44
gain	130	1	-99.53
gain	1	131	-107.15
gain	131	1	-99.10
gain	1	132	-110.48
gain	132	1	-104.95
gain	1	133	-112.65
gain	133	1	-108.93
gain	1	134	-113.40
gain	134	1	-111.90
gain	1	135	-102.01
gain	135	1	-96.10
gain	1	136	-101.42
gain	136	1	-94.60
gain	1	137	-107.31
gain	137	1	-105.03
gain	1	138	-103.22
gain	138	1	-98.55
gain	1	139	-103.31
gain	139	1	-99.78
gain	1	140	-105.87
gain	140	1	-102.38
gain	1	141	-108.06
gain	141	1	-106.56
gain	1	142	-105.04
gain	142	1	-103.13
gain	1	143	-108.65
gain	143	1	-106.62
gain	1	144	-108.41
gain	144	1	-107.59
gain	1	145	-107.12
gain	145	1	-103.83
gain	1	146	-116.17
gain	146	1	-115.61
gain	1	147	-115.38
gain	147	1	-112.88
gain	1	148	-110.41
gain	148	1	-108.44
gain	1	149	-116.22
gain	149	1	-111.27
gain	1	150	-103.19
gain	150	1	-99.73
gain	1	151	-107.03
gain	151	1	-100.27
gain	1	152	-106.97
gain	152	1	-105.61
gain	1	153	-105.13
gain	153	1	-105.78
gain	1	154	-106.83
gain	154	1	-104.10
gain	1	155	-111.24
gain	155	1	-106.12
gain	1	156	-106.33
gain	156	1	-100.80
gain	1	157	-108.58
gain	157	1	-105.90
gain	1	158	-111.43
gain	158	1	-109.55
gain	1	159	-107.90
gain	159	1	-100.63
gain	1	160	-115.37
gain	160	1	-111.46
gain	1	161	-116.83
gain	161	1	-113.85
gain	1	162	-117.87
gain	162	1	-112.61
gain	1	163	-118.15
gain	163	1	-115.87
gain	1	164	-119.16
gain	164	1	-116.65
gain	1	165	-108.53
gain	165	1	-102.00
gain	1	166	-102.66
gain	166	1	-101.58
gain	1	167	-104.13
gain	167	1	-103.71
gain	1	168	-106.49
gain	168	1	-104.74
gain	1	169	-110.78
gain	169	1	-106.36
gain	1	170	-110.32
gain	170	1	-106.34
gain	1	171	-114.41
gain	171	1	-110.29
gain	1	172	-106.63
gain	172	1	-101.22
gain	1	173	-112.63
gain	173	1	-112.27
gain	1	174	-113.36
gain	174	1	-108.78
gain	1	175	-114.51
gain	175	1	-111.13
gain	1	176	-114.29
gain	176	1	-110.44
gain	1	177	-112.43
